"","Time","Date","Flags","pm","pmb","avgpm","avgpmb","datetime"
"262","12:30:00",2022-03-30,"--------","9.00848","4.88784","13.5542","4.4124",2022-03-30 12:30:00
"263","12:35:00",2022-03-30,"--------","7.12434","5.37744","13.5542","4.4124",2022-03-30 12:35:00
"264","12:40:00",2022-03-30,"--------","8.67263","4.79286","13.5542","4.4124",2022-03-30 12:40:00
"265","12:45:00",2022-03-30,"--------","9.07649","2.40705","13.5542","4.4124",2022-03-30 12:45:00
"266","12:50:00",2022-03-30,"--------","11.3865","5.03466","13.5542","4.4124",2022-03-30 12:50:00
"267","12:55:00",2022-03-30,"--------","12.4134","6.12067","13.5542","4.4124",2022-03-30 12:55:00
"268","13:00:00",2022-03-30,"--------","13.621","5.54217","13.5542","4.4124",2022-03-30 13:00:00
"269","13:05:00",2022-03-30,"--------","14.1362","6.23856","13.5542","4.4124",2022-03-30 13:05:00
"270","13:10:00",2022-03-30,"--------","13.3043","8.65467","13.5542","4.4124",2022-03-30 13:10:00
"271","13:15:00",2022-03-30,"--------","12.131","6.59619","13.5542","4.4124",2022-03-30 13:15:00
"272","13:20:00",2022-03-30,"--------","13.7204","7.09717","13.5542","4.4124",2022-03-30 13:20:00
"273","13:25:00",2022-03-30,"--------","15.9837","7.63738","13.5542","4.4124",2022-03-30 13:25:00
"274","13:30:00",2022-03-30,"--------","14.2237","8.69129","13.5542","4.4124",2022-03-30 13:30:00
"275","13:35:00",2022-03-30,"--------","11.7697","7.96188","13.5542","4.4124",2022-03-30 13:35:00
"276","13:40:00",2022-03-30,"--------","7.41072","7.29689","13.5542","4.4124",2022-03-30 13:40:00
"277","13:45:00",2022-03-30,"--------","5.97637","5.54368","13.5542","4.4124",2022-03-30 13:45:00
"278","13:50:00",2022-03-30,"--------","6.53954","5.82151","13.5542","4.4124",2022-03-30 13:50:00
"279","13:55:00",2022-03-30,"--------","9.60648","4.39967","13.5542","4.4124",2022-03-30 13:55:00
"280","14:00:00",2022-03-30,"--------","11.6656","-0.244933","13.5542","4.4124",2022-03-30 14:00:00
"281","14:05:00",2022-03-30,"--------","12.1679","-2.05816","13.5542","4.4124",2022-03-30 14:05:00
"282","14:10:00",2022-03-30,"--------","11.2422","-0.995635","13.5542","4.4124",2022-03-30 14:10:00
"283","14:15:00",2022-03-30,"--------","12.7675","-3.23069","13.5542","4.4124",2022-03-30 14:15:00
"284","14:20:00",2022-03-30,"--------","10.7854","-4.82657","13.5542","4.4124",2022-03-30 14:20:00
"285","14:25:00",2022-03-30,"--------","8.52267","-5.84264","13.5542","4.4124",2022-03-30 14:25:00
"286","14:30:00",2022-03-30,"--------","8.85256","-7.33009","13.5542","4.4124",2022-03-30 14:30:00
"287","14:35:00",2022-03-30,"--------","7.64192","-4.90777","13.5542","4.4124",2022-03-30 14:35:00
"288","14:40:00",2022-03-30,"--------","4.68891","-6.20086","13.5542","4.4124",2022-03-30 14:40:00
"289","14:45:00",2022-03-30,"--------","5.44125","-5.50337","13.5542","4.4124",2022-03-30 14:45:00
"290","14:50:00",2022-03-30,"--------","3.66318","-3.21517","13.5542","4.4124",2022-03-30 14:50:00
"291","14:55:00",2022-03-30,"--------","4.32167","0.885854","13.5542","4.4124",2022-03-30 14:55:00
"292","15:00:00",2022-03-30,"--------","4.40992","-0.491221","13.5542","4.4124",2022-03-30 15:00:00
"293","15:05:00",2022-03-30,"--------","6.16526","-1.91222","13.5542","4.4124",2022-03-30 15:05:00
"294","15:10:00",2022-03-30,"--------","6.42631","-1.32761","13.5542","4.4124",2022-03-30 15:10:00
"295","15:15:00",2022-03-30,"--------","6.37221","2.09578","13.5542","4.4124",2022-03-30 15:15:00
"296","15:20:00",2022-03-30,"--------","6.60297","4.64415","13.5542","4.4124",2022-03-30 15:20:00
"297","15:25:00",2022-03-30,"--------","10.0278","4.58458","13.5542","4.4124",2022-03-30 15:25:00
"298","15:30:00",2022-03-30,"--------","8.71386","1.49171","13.5542","4.4124",2022-03-30 15:30:00
"299","15:35:00",2022-03-30,"--------","6.98961","1.6075","13.5542","4.4124",2022-03-30 15:35:00
"300","15:40:00",2022-03-30,"--------","8.60374","0.84734","13.5542","4.4124",2022-03-30 15:40:00
"301","15:45:00",2022-03-30,"--------","9.41777","3.11579","13.5542","4.4124",2022-03-30 15:45:00
"302","15:50:00",2022-03-30,"--------","11.1458","5.07302","13.5542","4.4124",2022-03-30 15:50:00
"303","15:55:00",2022-03-30,"--------","8.6631","5.73148","13.5542","4.4124",2022-03-30 15:55:00
"304","16:00:00",2022-03-30,"--------","5.28795","6.57592","13.5542","4.4124",2022-03-30 16:00:00
"305","16:05:00",2022-03-30,"--------","4.04159","7.61947","13.5542","4.4124",2022-03-30 16:05:00
"306","16:10:00",2022-03-30,"--------","4.04159","7.61947","13.5542","4.4124",2022-03-30 16:10:00
"307","16:15:00",2022-03-30,"--------","4.04153","7.61949","13.5542","4.4124",2022-03-30 16:15:00
"308","16:20:00",2022-03-30,"--------","1.64225","8.6785","13.5542","4.4124",2022-03-30 16:20:00
"309","16:25:00",2022-03-30,"--------","-4.46169","9.82166","13.5542","4.4124",2022-03-30 16:25:00
"310","16:30:00",2022-03-30,"--------","-5.33602","6.95365","13.5542","4.4124",2022-03-30 16:30:00
"311","16:35:00",2022-03-30,"--------","-4.58506","6.03958","13.5542","4.4124",2022-03-30 16:35:00
"312","16:40:00",2022-03-30,"--------","-4.76213","4.68361","13.5542","4.4124",2022-03-30 16:40:00
"313","16:45:00",2022-03-30,"--------","-6.32165","3.42527","13.5542","4.4124",2022-03-30 16:45:00
"314","16:50:00",2022-03-30,"--------","-7.379","6.55813","13.5542","4.4124",2022-03-30 16:50:00
"315","16:55:00",2022-03-30,"--------","-5.89817","5.84914","13.5542","4.4124",2022-03-30 16:55:00
"316","17:00:00",2022-03-30,"--------","-4.72065","7.0057","13.5542","4.4124",2022-03-30 17:00:00
"317","17:05:00",2022-03-30,"--------","-5.4727","4.88446","13.5542","4.4124",2022-03-30 17:05:00
"318","17:10:00",2022-03-30,"--------","-8.92927","2.01194","13.5542","4.4124",2022-03-30 17:10:00
"319","17:15:00",2022-03-30,"--------","-6.4084","4.14565","13.5542","4.4124",2022-03-30 17:15:00
"320","17:20:00",2022-03-30,"--------","-1.73551","4.22956","13.5542","4.4124",2022-03-30 17:20:00
"321","17:25:00",2022-03-30,"--------","0.520074","3.51568","13.5542","4.4124",2022-03-30 17:25:00
"322","17:30:00",2022-03-30,"--------","-0.329171","-1.75271","13.5542","4.4124",2022-03-30 17:30:00
"323","17:35:00",2022-03-30,"--------","-1.44635","-5.40642","13.5542","4.4124",2022-03-30 17:35:00
"324","17:40:00",2022-03-30,"--------","-1.91963","-5.75843","13.5542","4.4124",2022-03-30 17:40:00
"325","17:45:00",2022-03-30,"--------","-3.44193","-3.78719","13.5542","4.4124",2022-03-30 17:45:00
"326","17:50:00",2022-03-30,"--------","2.26629","-4.19952","13.5542","4.4124",2022-03-30 17:50:00
"327","17:55:00",2022-03-30,"--------","0.898781","-0.452157","13.5542","4.4124",2022-03-30 17:55:00
"328","18:00:00",2022-03-30,"--------","-0.285511","-0.842242","13.5542","4.4124",2022-03-30 18:00:00
"329","18:05:00",2022-03-30,"--------","2.62493","-2.02177","13.5542","4.4124",2022-03-30 18:05:00
"330","18:10:00",2022-03-30,"--------","3.31578","-0.107367","13.5542","4.4124",2022-03-30 18:10:00
"331","18:15:00",2022-03-30,"--------","5.34072","1.31993","13.5542","4.4124",2022-03-30 18:15:00
"332","18:20:00",2022-03-30,"--------","6.42147","3.97134","13.5542","4.4124",2022-03-30 18:20:00
"333","18:25:00",2022-03-30,"--------","5.06152","4.78472","13.5542","4.4124",2022-03-30 18:25:00
"334","18:30:00",2022-03-30,"--------","0.443167","1.5616","13.5542","4.4124",2022-03-30 18:30:00
"335","18:35:00",2022-03-30,"--------","-3.05481","-2.32234","13.5542","4.4124",2022-03-30 18:35:00
"336","18:40:00",2022-03-30,"--------","-0.130724","-2.31839","13.5542","4.4124",2022-03-30 18:40:00
"337","18:45:00",2022-03-30,"--------","0.26929","-4.47155","13.5542","4.4124",2022-03-30 18:45:00
"338","18:50:00",2022-03-30,"--------","1.20315","-4.42348","13.5542","4.4124",2022-03-30 18:50:00
"339","18:55:00",2022-03-30,"--------","3.97309","-1.80099","13.5542","4.4124",2022-03-30 18:55:00
"340","19:00:00",2022-03-30,"--------","1.73438","-3.43033","13.5542","4.4124",2022-03-30 19:00:00
"341","19:05:00",2022-03-30,"--------","1.39315","-2.00739","13.5542","4.4124",2022-03-30 19:05:00
"342","19:10:00",2022-03-30,"--------","3.48589","-1.10917","13.5542","4.4124",2022-03-30 19:10:00
"343","19:15:00",2022-03-30,"--------","4.36735","-1.92114","13.5542","4.4124",2022-03-30 19:15:00
"344","19:20:00",2022-03-30,"--------","5.82249","-2.09271","13.5542","4.4124",2022-03-30 19:20:00
"345","19:25:00",2022-03-30,"--------","5.66569","-0.155465","13.5542","4.4124",2022-03-30 19:25:00
"346","19:30:00",2022-03-30,"--------","6.75769","-2.24795","13.5542","4.4124",2022-03-30 19:30:00
"347","19:35:00",2022-03-30,"--------","6.46","-1.24517","13.5542","4.4124",2022-03-30 19:35:00
"348","19:40:00",2022-03-30,"--------","3.16048","0.715287","13.5542","4.4124",2022-03-30 19:40:00
"349","19:45:00",2022-03-30,"--------","1.71412","2.77371","13.5542","4.4124",2022-03-30 19:45:00
"350","19:50:00",2022-03-30,"--------","2.25816","4.35129","13.5542","4.4124",2022-03-30 19:50:00
"351","19:55:00",2022-03-30,"--------","4.63253","3.12376","13.5542","4.4124",2022-03-30 19:55:00
"352","20:00:00",2022-03-30,"--------","5.35404","3.08397","13.5542","4.4124",2022-03-30 20:00:00
"353","20:05:00",2022-03-30,"--------","6.75654","6.79387","13.5542","4.4124",2022-03-30 20:05:00
"354","20:10:00",2022-03-30,"--------","7.55033","5.61777","13.5542","4.4124",2022-03-30 20:10:00
"355","20:15:00",2022-03-30,"--------","7.15555","5.98491","13.5542","4.4124",2022-03-30 20:15:00
"356","20:20:00",2022-03-30,"--------","6.97599","6.51225","13.5542","4.4124",2022-03-30 20:20:00
"357","20:25:00",2022-03-30,"--------","7.95322","7.79775","13.5542","4.4124",2022-03-30 20:25:00
"358","20:30:00",2022-03-30,"--------","6.8919","7.61141","13.5542","4.4124",2022-03-30 20:30:00
"359","20:35:00",2022-03-30,"--------","7.20763","5.38435","13.5542","4.4124",2022-03-30 20:35:00
"360","20:40:00",2022-03-30,"--------","10.617","3.8409","13.5542","4.4124",2022-03-30 20:40:00
"361","20:45:00",2022-03-30,"--------","9.92478","2.30172","13.5542","4.4124",2022-03-30 20:45:00
"362","20:50:00",2022-03-30,"--------","6.88395","2.65033","13.5542","4.4124",2022-03-30 20:50:00
"363","20:55:00",2022-03-30,"--------","5.63745","2.33706","13.5542","4.4124",2022-03-30 20:55:00
"364","21:00:00",2022-03-30,"--------","7.58024","2.5096","13.5542","4.4124",2022-03-30 21:00:00
"365","21:05:00",2022-03-30,"--------","10.822","4.91434","13.5542","4.4124",2022-03-30 21:05:00
"366","21:10:00",2022-03-30,"--------","11.7766","4.20507","13.5542","4.4124",2022-03-30 21:10:00
"367","21:15:00",2022-03-30,"--------","8.93918","3.78621","13.5542","4.4124",2022-03-30 21:15:00
"368","21:20:00",2022-03-30,"--------","9.12893","3.18304","13.5542","4.4124",2022-03-30 21:20:00
"369","21:25:00",2022-03-30,"--------","5.57414","2.31482","13.5542","4.4124",2022-03-30 21:25:00
"370","21:30:00",2022-03-30,"--------","6.46566","0.394818","13.5542","4.4124",2022-03-30 21:30:00
"371","21:35:00",2022-03-30,"--------","5.78095","-1.30836","13.5542","4.4124",2022-03-30 21:35:00
"372","21:40:00",2022-03-30,"--------","6.38914","0.317917","13.5542","4.4124",2022-03-30 21:40:00
"373","21:45:00",2022-03-30,"--------","9.22336","2.91397","13.5542","4.4124",2022-03-30 21:45:00
"374","21:50:00",2022-03-30,"--------","11.5716","3.93509","13.5542","4.4124",2022-03-30 21:50:00
"375","21:55:00",2022-03-30,"--------","10.0233","1.96298","13.5542","4.4124",2022-03-30 21:55:00
"376","22:00:00",2022-03-30,"--------","8.86646","1.39751","13.5542","4.4124",2022-03-30 22:00:00
"377","22:05:00",2022-03-30,"--------","7.71758","5.25093","13.5542","4.4124",2022-03-30 22:05:00
"378","22:10:00",2022-03-30,"--------","8.45699","4.49815","13.5542","4.4124",2022-03-30 22:10:00
"379","22:15:00",2022-03-30,"--------","9.7182","2.55588","13.5542","4.4124",2022-03-30 22:15:00
"380","22:20:00",2022-03-30,"--------","12.5987","3.98007","13.5542","4.4124",2022-03-30 22:20:00
"381","22:25:00",2022-03-30,"--------","11.4211","2.78344","13.5542","4.4124",2022-03-30 22:25:00
"382","22:30:00",2022-03-30,"--------","10.292","3.72832","13.5542","4.4124",2022-03-30 22:30:00
"383","22:35:00",2022-03-30,"--------","10.6568","1.9946","13.5542","4.4124",2022-03-30 22:35:00
"384","22:40:00",2022-03-30,"--------","12.0603","3.11386","13.5542","4.4124",2022-03-30 22:40:00
"385","22:45:00",2022-03-30,"--------","10.4902","1.69488","13.5542","4.4124",2022-03-30 22:45:00
"386","22:50:00",2022-03-30,"--------","11.819","3.26103","13.5542","4.4124",2022-03-30 22:50:00
"387","22:55:00",2022-03-30,"--------","9.56967","-0.216633","13.5542","4.4124",2022-03-30 22:55:00
"388","23:00:00",2022-03-30,"--------","8.59835","0.735892","13.5542","4.4124",2022-03-30 23:00:00
"389","23:05:00",2022-03-30,"--------","9.15349","0.392722","13.5542","4.4124",2022-03-30 23:05:00
"390","23:10:00",2022-03-30,"--------","7.08499","-1.96316","13.5542","4.4124",2022-03-30 23:10:00
"391","23:15:00",2022-03-30,"--------","6.42807","-1.28628","13.5542","4.4124",2022-03-30 23:15:00
"392","23:20:00",2022-03-30,"--------","6.90077","-1.03733","13.5542","4.4124",2022-03-30 23:20:00
"393","23:25:00",2022-03-30,"--------","11.1913","2.23772","13.5542","4.4124",2022-03-30 23:25:00
"394","23:30:00",2022-03-30,"--------","16.2076","3.35579","13.5542","4.4124",2022-03-30 23:30:00
"395","23:35:00",2022-03-30,"--------","12.3719","2.57516","13.5542","4.4124",2022-03-30 23:35:00
"396","23:40:00",2022-03-30,"--------","13.1328","2.88616","13.5542","4.4124",2022-03-30 23:40:00
"397","23:45:00",2022-03-30,"--------","12.9802","3.93864","13.5542","4.4124",2022-03-30 23:45:00
"398","23:50:00",2022-03-30,"--------","12.7919","4.61647","13.5542","4.4124",2022-03-30 23:50:00
"399","23:55:00",2022-03-30,"--------","14.1788","2.51069","13.5542","4.4124",2022-03-30 23:55:00
"400","00:00:00",2022-03-31,"--------","12.5394","-0.612444","13.5371","4.41199",2022-03-31 00:00:00
"401","00:05:00",2022-03-31,"--------","10.6164","-0.455688","8.41682","4.28969",2022-03-31 00:05:00
"402","00:10:00",2022-03-31,"--------","10.6164","-0.455688","8.41682","4.28969",2022-03-31 00:10:00
"403","00:15:00",2022-03-31,"--------","10.6163","-0.45564","8.41682","4.28969",2022-03-31 00:15:00
"404","00:20:00",2022-03-31,"--------","7.6777","2.242","8.41682","4.28969",2022-03-31 00:20:00
"405","00:25:00",2022-03-31,"--------","6.32219","8.42736","8.41682","4.28969",2022-03-31 00:25:00
"406","00:30:00",2022-03-31,"--------","8.95263","12.049","8.41682","4.28969",2022-03-31 00:30:00
"407","00:35:00",2022-03-31,"--------","11.6459","10.3403","8.41682","4.28969",2022-03-31 00:35:00
"408","00:40:00",2022-03-31,"--------","14.006","9.10402","8.41682","4.28969",2022-03-31 00:40:00
"409","00:45:00",2022-03-31,"--------","13.2314","9.44113","8.41682","4.28969",2022-03-31 00:45:00
"410","00:50:00",2022-03-31,"--------","12.581","5.47221","8.41682","4.28969",2022-03-31 00:50:00
"411","00:55:00",2022-03-31,"--------","11.9457","4.3352","8.41682","4.28969",2022-03-31 00:55:00
"412","01:00:00",2022-03-31,"--------","10.6407","2.52974","8.41682","4.28969",2022-03-31 01:00:00
"413","01:05:00",2022-03-31,"--------","12.5223","2.93044","8.41682","4.28969",2022-03-31 01:05:00
"414","01:10:00",2022-03-31,"--------","16.731","4.35905","8.41682","4.28969",2022-03-31 01:10:00
"415","01:15:00",2022-03-31,"--------","16.2711","5.0611","8.41682","4.28969",2022-03-31 01:15:00
"416","01:20:00",2022-03-31,"--------","13.2425","4.78749","8.41682","4.28969",2022-03-31 01:20:00
"417","01:25:00",2022-03-31,"--------","9.92418","3.3456","8.41682","4.28969",2022-03-31 01:25:00
"418","01:30:00",2022-03-31,"--------","9.55283","3.26276","8.41682","4.28969",2022-03-31 01:30:00
"419","01:35:00",2022-03-31,"--------","10.7457","1.24248","8.41682","4.28969",2022-03-31 01:35:00
"420","01:40:00",2022-03-31,"--------","10.8303","-1.00497","8.41682","4.28969",2022-03-31 01:40:00
"421","01:45:00",2022-03-31,"--------","9.84488","-3.72333","8.41682","4.28969",2022-03-31 01:45:00
"422","01:50:00",2022-03-31,"--------","9.42326","-2.60849","8.41682","4.28969",2022-03-31 01:50:00
"423","01:55:00",2022-03-31,"--------","9.66066","0.0483851","8.41682","4.28969",2022-03-31 01:55:00
"424","02:00:00",2022-03-31,"--------","7.03156","-3.78111","8.41682","4.28969",2022-03-31 02:00:00
"425","02:05:00",2022-03-31,"--------","2.22812","-5.42701","8.41682","4.28969",2022-03-31 02:05:00
"426","02:10:00",2022-03-31,"--------","1.32992","-5.4574","8.41682","4.28969",2022-03-31 02:10:00
"427","02:15:00",2022-03-31,"--------","1.94091","-8.7527","8.41682","4.28969",2022-03-31 02:15:00
"428","02:20:00",2022-03-31,"--------","3.04669","-12.326","8.41682","4.28969",2022-03-31 02:20:00
"429","02:25:00",2022-03-31,"--------","-1.73243","-13.8516","8.41682","4.28969",2022-03-31 02:25:00
"430","02:30:00",2022-03-31,"--------","-0.747535","-13.3944","8.41682","4.28969",2022-03-31 02:30:00
"431","02:35:00",2022-03-31,"--------","0.977763","-12.4831","8.41682","4.28969",2022-03-31 02:35:00
"432","02:40:00",2022-03-31,"--------","2.08429","-11.5983","8.41682","4.28969",2022-03-31 02:40:00
"433","02:45:00",2022-03-31,"--------","4.76994","-9.17431","8.41682","4.28969",2022-03-31 02:45:00
"434","02:50:00",2022-03-31,"--------","4.0149","-9.02295","8.41682","4.28969",2022-03-31 02:50:00
"435","02:55:00",2022-03-31,"--------","4.30327","-11.2302","8.41682","4.28969",2022-03-31 02:55:00
"436","03:00:00",2022-03-31,"--------","6.72959","-9.12645","8.41682","4.28969",2022-03-31 03:00:00
"437","03:05:00",2022-03-31,"--------","10.0754","-6.26324","8.41682","4.28969",2022-03-31 03:05:00
"438","03:10:00",2022-03-31,"--------","8.63632","-6.16167","8.41682","4.28969",2022-03-31 03:10:00
"439","03:15:00",2022-03-31,"--------","9.81934","-5.25819","8.41682","4.28969",2022-03-31 03:15:00
"440","03:20:00",2022-03-31,"--------","6.60231","-4.76844","8.41682","4.28969",2022-03-31 03:20:00
"441","03:25:00",2022-03-31,"--------","0.98809","-3.71283","8.41682","4.28969",2022-03-31 03:25:00
"442","03:30:00",2022-03-31,"--------","0.336437","-2.07799","8.41682","4.28969",2022-03-31 03:30:00
"443","03:35:00",2022-03-31,"--------","0.0415103","-2.58971","8.41682","4.28969",2022-03-31 03:35:00
"444","03:40:00",2022-03-31,"--------","-0.272787","-2.80179","8.41682","4.28969",2022-03-31 03:40:00
"445","03:45:00",2022-03-31,"--------","-2.46378","-3.90087","8.41682","4.28969",2022-03-31 03:45:00
"446","03:50:00",2022-03-31,"--------","-1.79461","-4.67074","8.41682","4.28969",2022-03-31 03:50:00
"447","03:55:00",2022-03-31,"--------","0.802072","-2.82764","8.41682","4.28969",2022-03-31 03:55:00
"448","04:00:00",2022-03-31,"--------","1.96521","-1.38943","8.41682","4.28969",2022-03-31 04:00:00
"449","04:05:00",2022-03-31,"--------","1.50071","-1.40314","8.41682","4.28969",2022-03-31 04:05:00
"450","04:10:00",2022-03-31,"--------","3.70443","-0.427758","8.41682","4.28969",2022-03-31 04:10:00
"451","04:15:00",2022-03-31,"--------","7.39617","-2.75032","8.41682","4.28969",2022-03-31 04:15:00
"452","04:20:00",2022-03-31,"--------","10.3038","-5.63481","8.41682","4.28969",2022-03-31 04:20:00
"453","04:25:00",2022-03-31,"--------","8.05887","-4.88072","8.41682","4.28969",2022-03-31 04:25:00
"454","04:30:00",2022-03-31,"--------","4.81505","-5.10741","8.41682","4.28969",2022-03-31 04:30:00
"455","04:35:00",2022-03-31,"--------","2.51058","-6.50591","8.41682","4.28969",2022-03-31 04:35:00
"456","04:40:00",2022-03-31,"--------","2.79024","-5.73964","8.41682","4.28969",2022-03-31 04:40:00
"457","04:45:00",2022-03-31,"--------","3.44215","-4.34021","8.41682","4.28969",2022-03-31 04:45:00
